Date,Open,High,Low,Close
10/14/2014 21:00:00,1.27499,1.27684,1.26401,1.26572
10/15/2014 21:00:00,1.2657,1.28871,1.26247,1.28376
10/16/2014 21:00:00,1.28329,1.28448,1.27058,1.28087
10/17/2014 21:00:00,1.28088,1.28368,1.27439,1.27595
10/19/2014 21:00:00,1.2759,1.2759,1.2759,1.2759
10/20/2014 21:00:00,1.27508,1.28169,1.27313,1.27999
10/21/2014 21:00:00,1.28008,1.28402,1.27145,1.2716
10/22/2014 21:00:00,1.27166,1.27396,1.26373,1.26483
10/23/2014 21:00:00,1.26486,1.26767,1.26138,1.26456
10/26/2014 21:00:00,1.26478,1.26958,1.26348,1.26701
10/27/2014 21:00:00,1.26724,1.27234,1.26658,1.26983
10/28/2014 21:00:00,1.26984,1.27648,1.26847,1.27341
10/29/2014 21:00:00,1.27342,1.27706,1.2631,1.26317
10/30/2014 21:00:00,1.26318,1.26395,1.25474,1.26129
10/31/2014 21:00:00,1.26128,1.26172,1.24858,1.25239
11/2/2014 22:00:00,1.25225,1.25225,1.25225,1.25225
11/3/2014 22:00:00,1.25083,1.25141,1.24395,1.24817
11/4/2014 22:00:00,1.2482,1.25775,1.24819,1.25461
11/5/2014 22:00:00,1.25453,1.2567,1.24572,1.24855
11/6/2014 22:00:00,1.24834,1.25334,1.23643,1.23745
11/9/2014 22:00:00,1.23739,1.24697,1.23578,1.24542
11/10/2014 22:00:00,1.24672,1.25092,1.24188,1.24204
11/11/2014 22:00:00,1.24213,1.24993,1.23942,1.24747
11/12/2014 22:00:00,1.24745,1.24978,1.24191,1.24377
11/13/2014 22:00:00,1.24365,1.24916,1.24263,1.24765
11/14/2014 22:00:00,1.24767,1.25462,1.23985,1.25252
11/16/2014 22:00:00,1.25251,1.25251,1.25251,1.25251
11/17/2014 22:00:00,1.25268,1.25774,1.2445,1.24498
11/18/2014 22:00:00,1.24492,1.25454,1.24434,1.25359
11/19/2014 22:00:00,1.25364,1.26003,1.25121,1.25536
11/20/2014 22:00:00,1.25542,1.25753,1.25043,1.25388
11/23/2014 22:00:00,1.25385,1.25681,1.23749,1.23908
11/24/2014 22:00:00,1.23645,1.24447,1.23626,1.24416
11/25/2014 22:00:00,1.24422,1.24871,1.24022,1.24743
11/26/2014 22:00:00,1.24737,1.25316,1.24435,1.25057
11/27/2014 22:00:00,1.2506,1.25236,1.24647,1.24668
11/30/2014 22:00:00,1.24667,1.24902,1.24263,1.24513
12/1/2014 22:00:00,1.24467,1.25066,1.24194,1.24695
12/2/2014 22:00:00,1.24688,1.2476,1.23769,1.23829
12/3/2014 22:00:00,1.2381,1.23907,1.23012,1.23105
12/4/2014 22:00:00,1.23106,1.24564,1.22789,1.23782
12/7/2014 22:00:00,1.23778,1.23929,1.2271,1.22818
12/8/2014 22:00:00,1.22834,1.23441,1.22473,1.23165
12/9/2014 22:00:00,1.23121,1.24478,1.2292,1.23739
12/10/2014 22:00:00,1.23736,1.24483,1.2362,1.24478
12/11/2014 22:00:00,1.24459,1.2495,1.23701,1.24103
12/12/2014 22:00:00,1.24107,1.24852,1.23843,1.24613
12/14/2014 22:00:00,1.24614,1.24614,1.24614,1.24614
12/15/2014 22:00:00,1.24719,1.24787,1.24146,1.24363
12/16/2014 22:00:00,1.24352,1.25698,1.24344,1.25102
12/17/2014 22:00:00,1.25105,1.25156,1.23207,1.23416
12/18/2014 22:00:00,1.23421,1.23525,1.2266,1.22857
12/21/2014 22:00:00,1.22865,1.23021,1.22201,1.22263
12/22/2014 22:00:00,1.2224,1.22725,1.22167,1.2229
12/23/2014 22:00:00,1.2228,1.22456,1.21648,1.21725
12/25/2014 22:00:00,1.21726,1.222,1.21693,1.22
12/28/2014 22:00:00,1.22176,1.22207,1.21683,1.21771
12/29/2014 22:00:00,1.21798,1.2221,1.21429,1.21518
12/30/2014 22:00:00,1.21514,1.21875,1.21239,1.2158
1/1/2015 22:00:00,1.21579,1.21697,1.20973,1.21009
1/4/2015 22:00:00,1.21037,1.21076,1.20005,1.20022
1/5/2015 22:00:00,1.19256,1.19763,1.18873,1.19326
1/6/2015 22:00:00,1.19328,1.19687,1.18841,1.18893
1/7/2015 22:00:00,1.18895,1.18965,1.18021,1.18395
1/8/2015 22:00:00,1.18369,1.18473,1.17542,1.17919
1/11/2015 22:00:00,1.17917,1.18459,1.17627,1.18413
1/12/2015 22:00:00,1.18509,1.18708,1.17861,1.18334
1/13/2015 22:00:00,1.1834,1.18598,1.17533,1.17726
1/14/2015 22:00:00,1.17722,1.18464,1.17273,1.17887
1/15/2015 22:00:00,1.17889,1.17929,1.15672,1.16323
1/18/2015 22:00:00,1.16324,1.16488,1.14599,1.15604
1/19/2015 22:00:00,1.15557,1.16388,1.15513,1.16067
1/20/2015 22:00:00,1.16061,1.1615,1.15403,1.15495
1/21/2015 22:00:00,1.1554,1.16799,1.15413,1.16096
1/22/2015 22:00:00,1.16099,1.1651,1.1316,1.13651
1/25/2015 22:00:00,1.13597,1.1374,1.11143,1.12031
1/26/2015 22:00:00,1.11558,1.12953,1.10974,1.12395
1/27/2015 22:00:00,1.12382,1.14227,1.12236,1.13806
1/28/2015 22:00:00,1.1375,1.13828,1.1276,1.12869
1/29/2015 22:00:00,1.12843,1.13679,1.12617,1.13194
2/1/2015 22:00:00,1.13194,1.13637,1.12774,1.12799
2/2/2015 22:00:00,1.13107,1.13622,1.12923,1.13416
2/3/2015 22:00:00,1.13406,1.15337,1.13123,1.14786
2/4/2015 22:00:00,1.148,1.14849,1.13155,1.13444
2/5/2015 22:00:00,1.13491,1.14989,1.13037,1.14769
2/8/2015 22:00:00,1.14766,1.14857,1.13118,1.13155
2/9/2015 22:00:00,1.12985,1.13594,1.12701,1.1324
2/10/2015 22:00:00,1.13242,1.13454,1.12729,1.13206
2/11/2015 22:00:00,1.13168,1.13471,1.12799,1.13354
2/12/2015 22:00:00,1.13478,1.14229,1.13021,1.14025
2/15/2015 22:00:00,1.14024,1.14416,1.138,1.13837
2/16/2015 22:00:00,1.13979,1.1429,1.13194,1.13528
2/17/2015 22:00:00,1.13533,1.1449,1.13219,1.14106
2/18/2015 22:00:00,1.14115,1.14158,1.13339,1.13967
2/19/2015 22:00:00,1.13971,1.14502,1.13553,1.13677
2/22/2015 22:00:00,1.13646,1.14293,1.1279,1.13813
2/23/2015 22:00:00,1.13919,1.13933,1.12952,1.13342
2/24/2015 22:00:00,1.13344,1.13579,1.12879,1.13403
2/25/2015 22:00:00,1.13415,1.13885,1.13355,1.13608
2/26/2015 22:00:00,1.13604,1.13797,1.11833,1.11973
3/1/2015 22:00:00,1.12013,1.1245,1.1176,1.11927
3/2/2015 22:00:00,1.11819,1.12404,1.11598,1.11837
3/3/2015 22:00:00,1.11838,1.12173,1.11545,1.11755
3/4/2015 22:00:00,1.11749,1.11854,1.10613,1.10777
3/5/2015 22:00:00,1.10784,1.11144,1.09873,1.10292
3/8/2015 21:00:00,1.10288,1.10325,1.08386,1.08397
3/9/2015 21:00:00,1.08309,1.09063,1.08228,1.08513
3/10/2015 21:00:00,1.08512,1.08557,1.06924,1.06973
3/11/2015 21:00:00,1.06974,1.07166,1.0511,1.05467
3/12/2015 21:00:00,1.05466,1.06839,1.04939,1.06346
3/15/2015 21:00:00,1.06348,1.0635,1.04621,1.04962
3/16/2015 21:00:00,1.0489,1.06191,1.04793,1.05673
3/17/2015 21:00:00,1.05671,1.06506,1.0551,1.05966
3/18/2015 21:00:00,1.05969,1.10374,1.05797,1.08622
3/19/2015 21:00:00,1.08588,1.09191,1.06126,1.06592
3/22/2015 21:00:00,1.06591,1.0882,1.06489,1.08168
3/23/2015 21:00:00,1.08589,1.09711,1.07672,1.09451
3/24/2015 21:00:00,1.09448,1.1029,1.08901,1.09239
3/25/2015 21:00:00,1.09237,1.10142,1.09004,1.09693
3/26/2015 21:00:00,1.09689,1.10519,1.08561,1.08833
3/29/2015 21:00:00,1.08834,1.09485,1.08009,1.08843
3/30/2015 21:00:00,1.08852,1.08947,1.08098,1.08326
3/31/2015 21:00:00,1.08323,1.08451,1.07128,1.07311
4/1/2015 21:00:00,1.07308,1.07997,1.07185,1.07624
4/2/2015 21:00:00,1.07622,1.09051,1.07501,1.0879
4/5/2015 21:00:00,1.08795,1.10266,1.08635,1.09679
4/6/2015 21:00:00,1.09922,1.10354,1.09094,1.09219
4/7/2015 21:00:00,1.09244,1.09545,1.08029,1.08143
4/8/2015 21:00:00,1.08139,1.08872,1.0763,1.078
4/9/2015 21:00:00,1.07797,1.07885,1.06375,1.06586
4/12/2015 21:00:00,1.06579,1.06835,1.05676,1.05971
4/13/2015 21:00:00,1.05899,1.06189,1.05203,1.05667
4/14/2015 21:00:00,1.05706,1.07072,1.05315,1.06539
4/15/2015 21:00:00,1.06541,1.07018,1.05704,1.06836
4/16/2015 21:00:00,1.06837,1.08175,1.06242,1.07606
4/19/2015 21:00:00,1.07609,1.08484,1.07336,1.08016
4/20/2015 21:00:00,1.08189,1.082,1.0712,1.07371
4/21/2015 21:00:00,1.07422,1.0781,1.06595,1.07351
4/22/2015 21:00:00,1.0735,1.08008,1.07082,1.07241
4/23/2015 21:00:00,1.07244,1.08459,1.06659,1.08235
4/26/2015 21:00:00,1.08237,1.08999,1.07843,1.08686
4/27/2015 21:00:00,1.08633,1.09266,1.08191,1.08906
4/28/2015 21:00:00,1.08905,1.09908,1.08597,1.09804
4/29/2015 21:00:00,1.09775,1.11878,1.09562,1.11278
4/30/2015 21:00:00,1.1128,1.12661,1.10711,1.12232
5/3/2015 21:00:00,1.12189,1.12896,1.11743,1.11933
5/4/2015 21:00:00,1.11913,1.12245,1.11225,1.11451
5/5/2015 21:00:00,1.1144,1.1223,1.10662,1.11848
5/6/2015 21:00:00,1.11849,1.13699,1.11746,1.13463
5/7/2015 21:00:00,1.13465,1.13916,1.12369,1.1266
5/10/2015 21:00:00,1.12661,1.12889,1.11788,1.11986
5/11/2015 21:00:00,1.12001,1.12064,1.11308,1.11549
5/12/2015 21:00:00,1.11548,1.12788,1.11343,1.12123
5/13/2015 21:00:00,1.12134,1.13825,1.12023,1.13538
5/14/2015 21:00:00,1.13537,1.14445,1.13403,1.14091
5/17/2015 21:00:00,1.14105,1.14666,1.13236,1.145
5/18/2015 21:00:00,1.14484,1.14495,1.12984,1.13146
5/19/2015 21:00:00,1.13147,1.13262,1.11188,1.11493
5/20/2015 21:00:00,1.11494,1.11519,1.10622,1.10931
5/21/2015 21:00:00,1.10928,1.1181,1.10796,1.11113
5/24/2015 21:00:00,1.11117,1.12082,1.10019,1.10067
5/25/2015 21:00:00,1.10064,1.10095,1.09588,1.09776
5/26/2015 21:00:00,1.09775,1.09811,1.0863,1.0874
5/27/2015 21:00:00,1.08719,1.09289,1.0819,1.09037
5/28/2015 21:00:00,1.09032,1.09584,1.08667,1.09484
5/31/2015 21:00:00,1.09483,1.10056,1.09255,1.09801
6/1/2015 21:00:00,1.0983,1.09881,1.08871,1.09262
6/2/2015 21:00:00,1.09263,1.11938,1.09158,1.11501
6/3/2015 21:00:00,1.11504,1.1285,1.108,1.12738
6/4/2015 21:00:00,1.12737,1.13794,1.12224,1.12376
6/7/2015 21:00:00,1.12374,1.12798,1.10492,1.11101
6/8/2015 21:00:00,1.11019,1.13065,1.10839,1.12908
6/9/2015 21:00:00,1.1291,1.13454,1.12139,1.1282
6/10/2015 21:00:00,1.12822,1.13858,1.12599,1.13235
6/11/2015 21:00:00,1.13233,1.13314,1.1182,1.1258
6/14/2015 21:00:00,1.12574,1.12962,1.1151,1.1265
6/15/2015 21:00:00,1.12142,1.12943,1.11891,1.12835
6/16/2015 21:00:00,1.12811,1.13296,1.12048,1.12473
6/17/2015 21:00:00,1.12448,1.13577,1.12052,1.13367
6/18/2015 21:00:00,1.13376,1.14361,1.13302,1.13583
6/21/2015 21:00:00,1.13671,1.13959,1.12918,1.13507
6/22/2015 21:00:00,1.13747,1.14103,1.13116,1.13401
6/23/2015 21:00:00,1.13367,1.13472,1.11349,1.11673
6/24/2015 21:00:00,1.11611,1.12345,1.11541,1.12038
6/25/2015 21:00:00,1.12043,1.12275,1.11536,1.12032
6/28/2015 21:00:00,1.11979,1.12197,1.11299,1.11621
6/29/2015 21:00:00,1.10038,1.12776,1.09542,1.12352
6/30/2015 21:00:00,1.12354,1.1244,1.11125,1.11452
7/1/2015 21:00:00,1.11461,1.1171,1.10425,1.10524
7/2/2015 21:00:00,1.10532,1.11211,1.1032,1.10831
7/5/2015 21:00:00,1.10836,1.11175,1.10655,1.11053
7/6/2015 21:00:00,1.09799,1.10954,1.09692,1.10555
7/7/2015 21:00:00,1.10543,1.10585,1.09161,1.10105
7/8/2015 21:00:00,1.10111,1.10925,1.09739,1.10758
7/9/2015 21:00:00,1.10757,1.11248,1.09913,1.10356
7/12/2015 21:00:00,1.10357,1.12158,1.10298,1.11515
7/13/2015 21:00:00,1.10977,1.11966,1.09956,1.10051
7/14/2015 21:00:00,1.10008,1.10832,1.09657,1.10084
7/15/2015 21:00:00,1.10078,1.10354,1.09296,1.09482
7/16/2015 21:00:00,1.09459,1.09623,1.08553,1.08742
7/19/2015 21:00:00,1.08747,1.09068,1.08283,1.08286
7/20/2015 21:00:00,1.08337,1.08699,1.08085,1.08247
7/21/2015 21:00:00,1.08208,1.0969,1.08115,1.09343
7/22/2015 21:00:00,1.09344,1.09665,1.08695,1.09284
7/23/2015 21:00:00,1.0926,1.10176,1.09215,1.09851
7/26/2015 21:00:00,1.09815,1.09955,1.09251,1.09836
7/27/2015 21:00:00,1.09767,1.1129,1.09687,1.10892
7/28/2015 21:00:00,1.10912,1.10993,1.1022,1.10597
7/29/2015 21:00:00,1.1059,1.10837,1.09668,1.09832
7/30/2015 21:00:00,1.09834,1.0989,1.08929,1.09317
8/2/2015 21:00:00,1.09318,1.11139,1.09209,1.0984
8/3/2015 21:00:00,1.09791,1.09957,1.0941,1.09499
8/4/2015 21:00:00,1.09512,1.09873,1.08788,1.08806
8/5/2015 21:00:00,1.08831,1.09379,1.08477,1.09054
8/6/2015 21:00:00,1.09048,1.09436,1.08734,1.09246
8/9/2015 21:00:00,1.09247,1.09781,1.08553,1.09606
8/10/2015 21:00:00,1.0963,1.10412,1.09251,1.10183
8/11/2015 21:00:00,1.10189,1.10881,1.09603,1.10415
8/12/2015 21:00:00,1.10416,1.12136,1.10241,1.11569
8/13/2015 21:00:00,1.11574,1.11888,1.10798,1.11496
8/16/2015 21:00:00,1.11495,1.11886,1.10976,1.11083
8/17/2015 21:00:00,1.11157,1.11246,1.10586,1.10771
8/18/2015 21:00:00,1.10772,1.10935,1.10169,1.10214
8/19/2015 21:00:00,1.10234,1.11342,1.10173,1.11191
8/20/2015 21:00:00,1.11185,1.12445,1.11068,1.12416
8/23/2015 21:00:00,1.12411,1.13884,1.1229,1.1377
8/24/2015 21:00:00,1.13755,1.17137,1.13692,1.1618
8/25/2015 21:00:00,1.16179,1.16179,1.13964,1.15161
8/26/2015 21:00:00,1.15159,1.1561,1.12912,1.13129
8/27/2015 21:00:00,1.13137,1.13642,1.12028,1.12454
8/30/2015 21:00:00,1.12445,1.13095,1.11557,1.11846
8/31/2015 21:00:00,1.11739,1.12623,1.11693,1.12105
9/1/2015 21:00:00,1.12099,1.13319,1.12077,1.13144
9/2/2015 21:00:00,1.13174,1.13192,1.12163,1.12272
9/3/2015 21:00:00,1.12258,1.12431,1.10869,1.11228
9/6/2015 21:00:00,1.11227,1.11885,1.10896,1.11334
9/7/2015 21:00:00,1.1163,1.11774,1.11211,1.11689
9/8/2015 21:00:00,1.11693,1.12292,1.11523,1.1202
9/9/2015 21:00:00,1.12021,1.1216,1.11315,1.12066
9/10/2015 21:00:00,1.12067,1.12951,1.11715,1.12794
9/13/2015 21:00:00,1.12777,1.13492,1.12539,1.13283
9/14/2015 21:00:00,1.13279,1.13729,1.12835,1.1316
9/15/2015 21:00:00,1.13158,1.13286,1.12587,1.12691
9/16/2015 21:00:00,1.12692,1.13203,1.12139,1.12891
9/17/2015 21:00:00,1.12889,1.14409,1.12843,1.14341
9/20/2015 21:00:00,1.14345,1.14601,1.12692,1.12811
9/21/2015 21:00:00,1.12811,1.13298,1.11809,1.11889
9/22/2015 21:00:00,1.11887,1.12074,1.1113,1.11194
9/23/2015 21:00:00,1.11256,1.12134,1.11049,1.11852
9/24/2015 21:00:00,1.11856,1.12957,1.11643,1.12294
9/27/2015 21:00:00,1.12061,1.12128,1.1116,1.11907
9/28/2015 21:00:00,1.11938,1.12474,1.11465,1.1244
9/29/2015 21:00:00,1.12436,1.12812,1.11936,1.12487
9/30/2015 21:00:00,1.12488,1.12611,1.11572,1.11707
10/1/2015 21:00:00,1.11756,1.1209,1.11348,1.1194
10/4/2015 21:00:00,1.11941,1.13183,1.11497,1.11939
10/5/2015 21:00:00,1.122,1.12891,1.11733,1.11874
10/6/2015 21:00:00,1.11876,1.12794,1.11718,1.12715
10/7/2015 21:00:00,1.12721,1.12841,1.12113,1.12375
10/8/2015 21:00:00,1.12371,1.13268,1.12344,1.12758
10/11/2015 21:00:00,1.12761,1.1387,1.12668,1.13569
10/12/2015 21:00:00,1.13617,1.13966,1.13539,1.13575
10/13/2015 21:00:00,1.13576,1.14109,1.13439,1.13785
10/14/2015 21:00:00,1.13786,1.1489,1.13772,1.14735
10/15/2015 21:00:00,1.1473,1.14951,1.1363,1.13794
10/18/2015 21:00:00,1.13791,1.1395,1.13342,1.13474
10/19/2015 21:00:00,1.1354,1.1379,1.13057,1.13266
10/20/2015 21:00:00,1.13267,1.13871,1.13239,1.1346
10/21/2015 21:00:00,1.13461,1.13774,1.13341,1.13386
10/22/2015 21:00:00,1.13387,1.1351,1.11002,1.11081
10/25/2015 21:00:00,1.1108,1.11398,1.09966,1.10173
10/26/2015 21:00:00,1.10073,1.10682,1.10014,1.10569
10/27/2015 21:00:00,1.10559,1.10786,1.10302,1.10487
10/28/2015 21:00:00,1.10488,1.10957,1.08969,1.09232
10/29/2015 21:00:00,1.09228,1.09857,1.0902,1.09774
11/1/2015 22:00:00,1.09775,1.10726,1.09655,1.1002
11/2/2015 22:00:00,1.10311,1.10526,1.1,1.10154
11/3/2015 22:00:00,1.1011,1.103,1.09362,1.09631
11/4/2015 22:00:00,1.09628,1.09678,1.0844,1.08648
11/5/2015 22:00:00,1.08649,1.08974,1.08336,1.08832
11/8/2015 22:00:00,1.08815,1.08937,1.07054,1.07394
11/9/2015 22:00:00,1.07333,1.079,1.07196,1.07505
11/10/2015 22:00:00,1.07497,1.0764,1.06742,1.07243
11/11/2015 22:00:00,1.0723,1.07737,1.07056,1.07424
11/12/2015 22:00:00,1.07454,1.083,1.06909,1.08135
11/15/2015 22:00:00,1.08117,1.08168,1.0714,1.07708
11/16/2015 22:00:00,1.07386,1.0758,1.06745,1.06859
11/17/2015 22:00:00,1.06864,1.06906,1.06307,1.06414
11/18/2015 22:00:00,1.06419,1.06924,1.06169,1.0659
11/19/2015 22:00:00,1.06611,1.07629,1.06554,1.07334
11/22/2015 22:00:00,1.07358,1.07383,1.06398,1.06449
11/23/2015 22:00:00,1.06393,1.06567,1.05926,1.06354
11/24/2015 22:00:00,1.06345,1.06732,1.06195,1.06429
11/25/2015 22:00:00,1.06418,1.06892,1.05658,1.06239
11/26/2015 22:00:00,1.06226,1.06274,1.06,1.06101
11/29/2015 22:00:00,1.06085,1.06381,1.05685,1.05861
11/30/2015 22:00:00,1.0591,1.0595,1.05578,1.05641
12/1/2015 22:00:00,1.05653,1.06371,1.05631,1.06321
12/2/2015 22:00:00,1.06326,1.06342,1.05505,1.06147
12/3/2015 22:00:00,1.06158,1.0981,1.04983,1.09394
12/6/2015 22:00:00,1.09405,1.09561,1.0836,1.08825
12/7/2015 22:00:00,1.08687,1.08875,1.0796,1.08369
12/8/2015 22:00:00,1.08372,1.09023,1.08301,1.08912
12/9/2015 22:00:00,1.08943,1.10426,1.08791,1.10246
12/10/2015 22:00:00,1.10229,1.10238,1.0925,1.09396
12/13/2015 22:00:00,1.09356,1.10306,1.09266,1.09776
12/14/2015 22:00:00,1.09853,1.10486,1.09455,1.09912
12/15/2015 22:00:00,1.09966,1.10595,1.09046,1.09288
12/16/2015 22:00:00,1.09281,1.10112,1.08879,1.09113
12/17/2015 22:00:00,1.09124,1.09134,1.08025,1.08254
12/20/2015 22:00:00,1.08303,1.08745,1.08048,1.08644
12/21/2015 22:00:00,1.08515,1.09389,1.08481,1.09149
12/22/2015 22:00:00,1.09146,1.0984,1.09023,1.09562
12/23/2015 22:00:00,1.09528,1.09571,1.08698,1.09102
12/27/2015 22:00:00,1.09063,1.09675,1.09026,1.09631
12/28/2015 22:00:00,1.09381,1.09924,1.09207,1.09666
12/29/2015 22:00:00,1.09633,1.09915,1.08991,1.09189
12/30/2015 22:00:00,1.09142,1.09437,1.09019,1.09314
1/3/2016 22:00:00,1.09294,1.0937,1.08528,1.08695
1/4/2016 22:00:00,1.0872,1.09463,1.0781,1.08307
1/5/2016 22:00:00,1.08309,1.08388,1.07106,1.07478
1/6/2016 22:00:00,1.07475,1.07995,1.07136,1.078
1/7/2016 22:00:00,1.07771,1.09401,1.07709,1.09313
1/10/2016 22:00:00,1.0931,1.09338,1.08008,1.09234
1/11/2016 22:00:00,1.09203,1.09693,1.08479,1.08589
1/12/2016 22:00:00,1.0856,1.09003,1.08196,1.08576
1/13/2016 22:00:00,1.08576,1.08877,1.08048,1.08765
1/14/2016 22:00:00,1.08777,1.0943,1.08345,1.08653
1/17/2016 22:00:00,1.08646,1.09846,1.08545,1.09143
1/18/2016 22:00:00,1.09178,1.09276,1.08687,1.08913
1/19/2016 22:00:00,1.08933,1.09388,1.08593,1.09063
1/20/2016 22:00:00,1.09058,1.09759,1.08771,1.08901
1/21/2016 22:00:00,1.08914,1.09215,1.07776,1.08737
1/24/2016 22:00:00,1.08743,1.08765,1.07891,1.0795
1/25/2016 22:00:00,1.0792,1.08568,1.07895,1.08489
1/26/2016 22:00:00,1.08479,1.08743,1.08188,1.08695
1/27/2016 22:00:00,1.08664,1.09164,1.08506,1.08929
1/28/2016 22:00:00,1.08909,1.09675,1.08696,1.09394
1/31/2016 22:00:00,1.09384,1.09487,1.08099,1.08305
2/1/2016 22:00:00,1.08319,1.09128,1.08145,1.08875
2/2/2016 22:00:00,1.08861,1.09398,1.08856,1.09191
2/3/2016 22:00:00,1.09184,1.11455,1.09036,1.11032
2/4/2016 22:00:00,1.10983,1.12387,1.10695,1.12074
2/7/2016 22:00:00,1.12039,1.12459,1.11087,1.1156
2/8/2016 22:00:00,1.11447,1.12158,1.10865,1.11919
2/9/2016 22:00:00,1.11928,1.13382,1.11621,1.12924
2/10/2016 22:00:00,1.129,1.13114,1.11604,1.12907
2/11/2016 22:00:00,1.129,1.13764,1.12738,1.13234
2/14/2016 22:00:00,1.13229,1.13337,1.1214,1.12535
2/15/2016 22:00:00,1.1242,1.12499,1.11279,1.11548
2/16/2016 22:00:00,1.11542,1.11931,1.11241,1.11435
2/17/2016 22:00:00,1.11431,1.1179,1.11058,1.11263
2/18/2016 22:00:00,1.11262,1.11495,1.10709,1.11071
2/21/2016 22:00:00,1.11002,1.11392,1.10667,1.11294
2/22/2016 22:00:00,1.11177,1.11246,1.1003,1.10295
2/23/2016 22:00:00,1.10301,1.10527,1.099,1.10193
2/24/2016 22:00:00,1.10171,1.10466,1.09569,1.10125
2/25/2016 22:00:00,1.10136,1.105,1.09868,1.10178
2/28/2016 22:00:00,1.10182,1.10681,1.09116,1.09305
2/29/2016 22:00:00,1.09183,1.09626,1.08592,1.08726
3/1/2016 22:00:00,1.08778,1.08935,1.08341,1.08671
3/2/2016 22:00:00,1.08668,1.0881,1.08255,1.08677
3/3/2016 22:00:00,1.08684,1.09729,1.08535,1.09568
3/6/2016 22:00:00,1.09574,1.10435,1.09031,1.10049
3/7/2016 22:00:00,1.09924,1.10258,1.094,1.10134
3/8/2016 22:00:00,1.10155,1.10578,1.09936,1.10101
3/9/2016 22:00:00,1.10104,1.10348,1.0946,1.09998
3/10/2016 22:00:00,1.09993,1.12177,1.08222,1.11793
3/13/2016 21:00:00,1.11777,1.12096,1.10803,1.11478
3/14/2016 21:00:00,1.11506,1.11761,1.10775,1.11019
3/15/2016 21:00:00,1.1102,1.11248,1.10718,1.11084
3/16/2016 21:00:00,1.11085,1.12424,1.10578,1.12233
3/17/2016 21:00:00,1.1224,1.13424,1.12052,1.13178
3/20/2016 21:00:00,1.13177,1.13368,1.12559,1.12698
3/21/2016 21:00:00,1.12699,1.12847,1.12343,1.12416
3/22/2016 21:00:00,1.12409,1.12599,1.11882,1.12163
3/23/2016 21:00:00,1.12171,1.12234,1.11594,1.11814
3/24/2016 21:00:00,1.11806,1.11875,1.11443,1.11748
3/27/2016 21:00:00,1.11744,1.11813,1.11538,1.11642
3/28/2016 21:00:00,1.11621,1.122,1.11529,1.11938
3/29/2016 21:00:00,1.11956,1.13034,1.11689,1.12899
3/30/2016 21:00:00,1.12897,1.13653,1.1283,1.13369
3/31/2016 21:00:00,1.13365,1.14118,1.13101,1.13797
4/3/2016 21:00:00,1.13792,1.14379,1.13348,1.13815
4/4/2016 21:00:00,1.13992,1.14125,1.13573,1.1388
4/5/2016 21:00:00,1.13915,1.14051,1.13356,1.13832
4/6/2016 21:00:00,1.13846,1.14316,1.13266,1.1398
4/7/2016 21:00:00,1.13971,1.1454,1.13374,1.13774
4/10/2016 21:00:00,1.1377,1.14193,1.13489,1.13953
4/11/2016 21:00:00,1.14088,1.14473,1.1372,1.14048
4/12/2016 21:00:00,1.14063,1.14646,1.13455,1.13844
4/13/2016 21:00:00,1.13829,1.1391,1.12679,1.12727
4/14/2016 21:00:00,1.12754,1.12947,1.12338,1.12655
4/17/2016 21:00:00,1.12633,1.1317,1.12456,1.12818
4/18/2016 21:00:00,1.12981,1.1332,1.12737,1.13115
4/19/2016 21:00:00,1.13107,1.13844,1.13034,1.13579
4/20/2016 21:00:00,1.13584,1.13878,1.12902,1.12948
4/21/2016 21:00:00,1.12963,1.1396,1.12698,1.12867
4/24/2016 21:00:00,1.12855,1.13085,1.12155,1.12155
4/25/2016 21:00:00,1.1218,1.12782,1.1218,1.12673
4/26/2016 21:00:00,1.12632,1.13395,1.12562,1.12959
4/27/2016 21:00:00,1.12988,1.13612,1.12715,1.13192
4/28/2016 21:00:00,1.13204,1.13678,1.12961,1.13512
5/1/2016 21:00:00,1.13519,1.14592,1.13465,1.14481
5/2/2016 21:00:00,1.14612,1.15356,1.14482,1.15344
5/3/2016 21:00:00,1.15308,1.16161,1.14956,1.1496
5/4/2016 21:00:00,1.1496,1.15295,1.14664,1.14864
5/5/2016 21:00:00,1.14843,1.14937,1.13859,1.14049
5/8/2016 21:00:00,1.14034,1.14789,1.13865,1.14037
5/9/2016 21:00:00,1.13976,1.14196,1.13754,1.13825
5/10/2016 21:00:00,1.1381,1.14097,1.13586,1.13719
5/11/2016 21:00:00,1.13709,1.14465,1.13694,1.14264
5/12/2016 21:00:00,1.14255,1.14291,1.13705,1.13759
5/15/2016 21:00:00,1.1374,1.13796,1.1283,1.13094
5/16/2016 21:00:00,1.13116,1.13423,1.13023,1.13191
5/17/2016 21:00:00,1.13195,1.13484,1.1302,1.13142
5/18/2016 21:00:00,1.13149,1.13159,1.12142,1.12159
5/19/2016 21:00:00,1.1217,1.12299,1.11799,1.12034
5/22/2016 21:00:00,1.12016,1.12372,1.11963,1.12222
5/23/2016 21:00:00,1.12123,1.12427,1.11875,1.12196
5/24/2016 21:00:00,1.12186,1.12269,1.11324,1.11405
5/25/2016 21:00:00,1.11416,1.11668,1.11288,1.1155
5/26/2016 21:00:00,1.11549,1.12166,1.11494,1.11933
5/29/2016 21:00:00,1.11943,1.12005,1.11107,1.11124
